0,52,70517437,0ff4414c,050cc114
1,52,01543434,ffc030c5,5ddcff77
2,52,17004fc5,7ff034c3,47c57530
3,52,0cf7113c,c1c75df0,7d455c14
4,52,c0334504,1d147cfd,cdc1d1d3
5,52,f7750013,33d4cd3d,1035f173
6,52,1cc3cfd0,d45f1451,5c770cdd
7,52,7df541f5,4fc53713,3f750775
8,52,c35cd301,c011d413,41cd03f7
0,53,73d4fdf4,f1c1ccf5,c5740cd1
1,53,4043c071,34411403,7f3dc747
2,53,dc7f045c,073f574d,00150137
3,53,f1413d31,5f3357c4,45c34175
4,53,7545f1fc,c1df5353,f7f7035c
5,53,f5044ff4,5f14c3d7,d3f017d7
6,53,113d1ff5,345010f7,f543df53
7,53,533d44d5,30f75df4,f0305df7
8,53,4fc35435,43d55451,cdff5fc1
0,54,c00d7f43,11df5d15,455ff3d0
1,54,f3dd13c7,73dd47d0,4c0d4710
2,54,753dfd51,41f54101,f747f5c1
3,54,c1c74c5f,f4cd3110,1ccfc07f
4,54,550344cc,3173d005,033fc3fd
5,54,54155f73,d0dc0f0f,373c5f51
6,54,dcc37153,5f15f4d3,ddd1dc55
7,54,f7700044,1c03fd4d,c45ccdf1
8,54,d54410c1,4d3c0533,5fd344df
0,55,445c5551,70f1c035,74133075
1,55,4d0f0711,f1fc5103,44037ff5
2,55,f04cfd41,f170cf4c,40c4dcc0
3,55,475f5d04,371440dd,30515c17
4,55,1540d053,dc0fd1d3,743d5d40
5,55,03f01ffc,70c14510,71757d13
6,55,55c4cd34,0d005c70,73440dc7
7,55,7040330f,77d0c414,cc031043
8,55,1ff40111,01f70f1d,0f5dc3f0
0,56,45474d10,d1d70f74,3115cdc5
1,56,15444745,3155c13f,1d41710f
2,56,d31d4135,04071710,40f7cc01
3,56,153d7411,fdd0d5dc,01307c3f
4,56,3f14f147,0745d413,f45c5cd1
5,56,3dc3cfc7,34fd0031,453d3403
6,56,745d45c1,77c1d1ff,3c03374d
7,56,30155405,013c5455,d0374c51
8,56,3dd3305c,5c71451c,304dcff4
0,57,fffdf573,cd00c54c,1f1f1454
1,57,dd347f30,1dfd0337,c1f3771c
2,57,d53d3fdd,071d1f14,17334c03
3,57,014d0fd7,57573050,450431d7
4,57,f5054371,34373cd0,07f75f73
5,57,35c1477d,713c44f0,f750445d
6,57,70534cc4,3c13717f,f4505007
7,57,f7cf5cd1,44433d57,df11d3d7
8,57,30d35515,c4411173,705f3145
0,58,35c04c0f,41c105fc,5710df37
1,58,1c4d3fcc,ddfd0d53,f3700c50
2,58,3df10071,f70c0140,4ff0c05d
3,58,4105d304,11d10551,4c3f3ddc
4,58,0f400540,10074f14,3f37ccc3
5,58,1fc01054,7c031073,7df41dd3
6,58,73d3dcd0,01c5c7d1,f043d51d
7,58,50000c77,c771c435,f4f51510
8,58,f455031f,cc3cf4c4,7515015d
0,59,1f454000,d51cdffc,f0073173
1,59,1f7147c3,0c14cd75,7c151174
2,59,0c415473,040d4d43,107c73f3
3,59,774335c5,75014f00,3f5545d1
4,59,f5445413,4df1043c,07133dcf
5,59,7135d771,5715c7c7,4443d143
6,59,f01d7535,140757c0,3f553435
7,59,40734ff1,7c73fc43,73173553
8,59,153d735d,4d01d155,ccf105cc
0,60,45cd7473,4f30f57f,40f33774
1,60,c1cf0ff7,010445c7,1d50350c
2,60,45ddd0f4,c5d373f0,3d304f7f
3,60,f50315f5,70ddf03d,30d4033d
4,60,7cdd341d,d473000d,5cd53530
5,60,0c3117c1,3f553d3c,d7cff714
6,60,0ff40fff,1007403c,03305701
7,60,df7c7173,c11037d3,ccc445ff
8,60,5d3714c3,145cf750,4f7dd414
0,61,cd471f70,f31f3400,4d11d5d4
1,61,75d4c757,dfc41dcd,5771f141
2,61,3dccd403,005fcc57,403c7c0d
3,61,1570035c,75540d07,535d7d7c
4,61,140f0f3f,d4f71457,d7c31d70
5,61,300d7d30,5c777d75,77f4c310
6,61,750534ff,c5f35555,fcd5cfc3
7,61,3f101f75,051f1711,54f0443f
8,61,5cdfd040,35011530,0105f337
0,62,17347153,7000fcc5,fc14d510
1,62,f453135f,c130c075,11d7714f
2,62,d777c03d,0555114d,5307c70d
3,62,d003fdcd,4c544341,d0d075c7
4,62,33f13144,373417d1,cc074dcf
5,62,45d1334f,cc404c1d,111df504
6,62,1dd1c01d,007f5cc1,4537c554
7,62,5c55f04f,d4cd5c75,d0055517
8,62,f733c454,03f3040c,747f7533
0,63,1d001d4d,c7c010cd,71501303
1,63,0f0cf107,7c051d73,4d154515
2,63,411df3d3,541f3170,0041040f
3,63,ff73110f,1513c44d,c114f131
4,63,74f51710,d071f5f3,00cdd0d0
5,63,313ccddf,7d5ccf17,0377d045
6,63,d1ff575d,0dd155f3,470d7570
7,63,4c734741,435fd31d,43135145
8,63,1c3d1743,c0430333,7f334f1f
0,64,0d073f40,c0543fd5,051f5c44
1,64,7073f57c,c55fd7c7,dc55303c
2,64,f10377c3,fc7dcd5d,d5ff51f5
3,64,107d7554,5c43c504,77055433
4,64,17f5c341,3d3cf3dc,d07054cd
5,64,554cfc4f,10c5f0c4,111735cf
6,64,f775573f,c5774d71,70041074
7,64,543d1fd1,73f1fcf5,d0537d4d
8,64,4f3fdcc1,1cc5c150,cdf4334f
0,65,4340133d,c55cc054,f4d0cc4f
1,65,74d0c171,5335440f,5c301555
2,65,f70c00dc,7fcd7513,303d4cfc
3,65,f5f313f5,d104f714,31557f50
4,65,5cd35cdf,f3ff1414,7070754c
5,65,f51d4c17,1d344df1,4347337d
6,65,4d5f4df3,d5d4333f,dc57dc4d
7,65,cf017337,13f5d0fc,4c141c5f
8,65,7fd47f17,1c3cdfd7,07c3cd41
0,66,c00fd351,d17f54c4,d03f4d70
1,66,0f043f55,4111cf33,01c514f7
2,66,70343350,500fd550,f15f5c1f
3,66,073ddd30,4c75c04f,004f053d
4,66,431ddfc5,0d10d570,53033334
5,66,37134c47,551fdc1d,3d01c741
6,66,d5374c37,cfc0c330,5035d4f4
7,66,3370c4cd,31355f0c,d15414d7
8,66,03415c01,4dc3ccd5,1f170340
0,67,f4530404,1101f107,5f7fcc0d
1,67,c0747440,335d3303,d0cddd35
2,67,1444ffd1,0157c15f,0477fc75
3,67,341437ff,55d3cff1,13cf704f
4,67,55704d3c,f001435f,017d0d03
5,67,7dd31545,c54c1544,3700dcc7
6,67,1c50f33d,c573ccc0,4137d1c1
7,67,c01301f0,7f4f37cd,311cf7dc
8,67,f4340d4d,51dc0550,1c0dfdd0
0,68,470554c1,f0c747d0,754d4d14
1,68,f0c7317c,ff7f54c0,0dc71c53
2,68,c05dc0c3,0355fcd0,d5755544
3,68,5303ddd3,0cc41557,dd7533d3
4,68,0dc1c3f0,71577015,cfc7d070
5,68,d1175d05,f170f70c,534075d0
6,68,d1d473f4,d5d1577c,f00d530c
7,68,dd7314fd,f31d15d1,c030d053
8,68,33c1d735,3553dcf7,f101743d
0,69,f0430543,0d5437d3,04fcc3ff
1,69,50171df3,7cc37450,0747c5cc
2,69,f4f44f01,d745df54,d373344f
3,69,077c31c5,733f34c3,31ddf40c
4,69,4357345d,c1150451,770ff055
5,69,c714c004,d45471c1,1147c34f
6,69,104353d1,41c1dc13,4301cd3c
7,69,d4477707,31c1fdc4,c4f315fd
8,69,d7f17fcc,37dfddcf,d70fd55c
0,70,cd17f7f1,41c7f1cf,c4f754d7
1,70,41fd7f73,cf5c1cd3,503dc001
2,70,37445c05,f1d1f4ff,f4ff1417
3,70,3113f357,41c73c70,1501705c
4,70,303c14c7,1453d05c,c733c314
5,70,051fd3df,7f504d75,f0541fd4
6,70,1cd7f040,540c1c0c,7355f50f
7,70,3d43d413,543c05f3,f71d377c
8,70,1c177101,45174f55,41047033
0,71,41ff5104,4d0075d1,1d754fc1
1,71,1f75431d,ffc1f4d7,f74d4c1f
2,71,4353fff5,f31351c3,f4537713
3,71,154f730c,1700f544,f50c73c3
4,71,1cfc5377,13d074c4,35501c37
5,71,00d3c771,5c54115c,13c54375
6,71,f105500f,40f15cf1,f0073c74
7,71,d1c4dc03,744c010c,cff37c17
8,71,dd41f73c,cf530d45,1f301531
0,72,45d54045,01474304,fccd50dc
1,72,13747701,fdf50c37,cddfd514
2,72,ff1d47ff,ff315cfd,c545df14
3,72,df4dcc45,0cf3c1cc,7735dd3f
4,72,fd771047,7511345f,70040c0f
5,72,1740133d,413d0f3c,fdfd334f
6,72,044cd44f,5457f30c,c741f304
7,72,fccd451d,574fd11c,535d415d
8,72,1fff0c3f,77340f1c,45dddcc0
0,73,d177c44d,7f5f34d4,f00433d3
1,73,f55455d3,f7dfd405,c44fcd3f
2,73,fd07f700,3c4cc445,3111070d
3,73,d7c314cd,30dc45df,0375d731
4,73,3dd5fcd3,d7077131,31dc0ff0
5,73,f15c715d,1077003f,d4053f07
6,73,3143cf13,5ff4d3cc,501053fc
7,73,c0cc0fdd,304304ff,4f004d03
8,73,7507d4fd,cf434c54,f4d31154
0,74,77d3cc11,c73f00ff,1d013317
1,74,0057475f,cddc53f1,7fdffdc7
2,74,fcfd4753,4d53d310,30470c30
3,74,f7573101,c4341157,4043140c
4,74,40747370,cc073315,d1571115
5,74,47315555,d3037511,055c7001
6,74,1005f547,3077dfff,7dd5cc53
7,74,c1705f44,1453cc7d,4f35fc75
8,74,5c33ff33,c1fccdd5,35354df7
0,75,33f307dd,7f4573d5,774d431c
1,75,df3dd737,7553553f,00f401f5
2,75,474c4f13,d00340fd,f1d43151
3,75,d1d15c43,7517c433,0ff47530
4,75,7cf013cd,745c7301,50331113
5,75,c4471fd0,f05cf474,c7c01451
6,75,d330450d,1ddfc443,7dd4c3dc
7,75,311f537c,3f5d1fd5,711ff374
8,75,044c1c7d,45d71f51,d0550f53
0,76,0c3cff1c,d31ccffd,730707cf
1,76,35d7c3fd,437550fd,ff531f35
2,76,0f104351,41133f0f,114ffff3
3,76,0717f0c7,7f4d5410,7d4d37c5
4,76,5dffcfdd,13451177,4f57fc40
5,76,c75dc00c,0f3575c4,c5cd3cd5
6,76,f3cc3dc1,71f4f5d7,7333fdf5
7,76,47df0cc1,3411c410,7ccd04f4
8,76,c304d014,1c30dc0d,f117d517
0,77,fc7c5d14,f170741d,3030d44f
1,77,3f457cdc,3f05d7d3,dc1303f5
2,77,3cd3c0f5,f1f4d73f,d7d7d4d7
3,77,3dc54151,35534d33,4fc4f505
4,77,3170444f,cd0d7107,c3c7fdff
5,77,f0301dfc,d15cd3cc,773037f3
6,77,f01ccc73,504c3544,7c735f41
7,77,cdd4cf07,05d1c3d4,77454d43
8,77,45cfd3c7,3d075dd3,1513d05d
0,78,0c35fdd1,4dcd5147,334d5107
1,78,ccd5d051,cd504d7c,c7f75770
2,78,fd44f533,4751ff5c,fdf53c37
3,78,441335d3,73d31d4d,1f5303f4
4,78,dd4301d7,fc51f7cd,cd5f7101
5,78,0d5f011f,33717f5c,d45c50d5
6,78,5fd01501,0474d751,7f454371
7,78,0455470c,17f7f1f5,40d57d3d
8,78,04170700,33473df7,f3d3553d
0,79,fd1101d4,7737700f,443d4174
1,79,77f7777c,55dcd571,0df7f45d
2,79,f474c0cf,571fc3f7,4cdc3c75
3,79,c4c5fd54,031ccf40,0117f41c
4,79,cc015fd3,0c1dd07f,f7df0053
5,79,14040c75,14ff4cfc,154c44d5
6,79,17dfdcfd,5d01147f,13f0dd0d
7,79,c705f1c4,717c3417,5cd13044
8,79,d40c4053,41dd53f3,1c0c73c7
0,80,775d4f53,f7400d34,dddf0ddd
1,80,d371344f,375ffc0c,7403547c
2,80,d00d157f,5f71f301,d11cfdd3
3,80,0c7c0c74,dd1fcf7f,fc3d1d5c
4,80,15d77311,dcd3107d,d77077cc
5,80,4dd1d745,310ddf5d,f0cd555f
6,80,300fc113,017dfd71,dd5f3410
7,80,c43d7f70,c00c4f54,1dc5174f
8,80,fd5f347d,c5f3d3d7,74715f74
0,81,375534c4,7f337c43,ff5115f0
1,81,47f0ff1d,dc4ffdf3,d3737343
2,81,4741c1dc,333ddf10,75155713
3,81,5450dc73,d4cc75dc,40d0ccff
4,81,c1430755,743d7d70,051c1d51
5,81,7d4cc341,0431454c,c1073441
6,81,0cd3c373,73c33d55,47cf4f4c
7,81,75cc5731,710f1c00,5405145d
8,81,f3573c7f,fcdcdc0d,7d340457
0,82,4f347ff1,d470f1dd,1071f311
1,82,1f4743f7,0501d175,4031377f
2,82,f11ff0d5,7c4d37cc,fc4cd747
3,82,37fd14c1,c0ccf010,cdc1df73
4,82,d0cf073f,0c345c0f,1c134dc5
5,82,c57dccf3,f343543d,50c71d0f
6,82,fd1443ff,130fcd31,cf0dd407
7,82,c74dc74f,cd14ddd4,34c010cf
8,82,414f4df1,0743c431,5f45c0df
0,83,043cff53,0c513d10,4043d41d
1,83,43110d01,d0070777,5d5f310c
2,83,d51f53d7,7c7035cc,7f45743c
3,83,10fc5fcf,705d5f7d,443cc4f7
4,83,0073cd74,41f00075,0d40d40f
5,83,04f30037,1d5c47df,0437d5cc
6,83,44ff4310,47d571d7,37f5cf41
7,83,c4571c3f,41453c31,fc7f500d
8,83,30f54fc1,c7f735d3,33f00753
0,84,7f341c04,03cfcd0d,dc37c537
1,84,40074fdd,10113047,f70340fd
2,84,d1f4133c,011c300d,751cc771
3,84,5f53304f,3c345d10,ff0ccc75
4,84,d077d3f7,3d75dcc1,01170f00
5,84,0174103d,00570053,03c00d0c
6,84,f1f31315,11301157,5c71c305
7,84,c77077d5,71d5037d,343000f4
8,84,3d71d0d1,17f5771f,5545303d
0,85,44143fd5,43f74c17,34fd5d35
1,85,4713344c,0cff750c,414c1cc4
2,85,01f35c5c,5750fcc1,f7f4330f
3,85,34473511,453dd117,d5151f75
4,85,05d7375d,1107cc5f,cd734d4c
5,85,f4c73041,c05d7101,ddc70dc3
6,85,54c377fd,711145fc,70dc1175
7,85,1cdc4570,7c4344dc,c3cf4c30
8,85,f1077dc3,1703f50f,301df451
0,86,7fd444c5,cff5f1dc,c071ccdf
1,86,f5500cd4,cc3df4d3,5c7331fc
2,86,dc041c03,3c717df3,f1174d0d
3,86,3fd5514d,507c5c35,34c01015
4,86,0cdf1c0f,37cd0dc4,cc7c7007
5,86,1ff77507,fd51fd31,01dc731c
6,86,c5cd5345,f0443d7d,33115df1
7,86,7cd3f141,1545500f,dc7d3d71
8,86,f0f3d040,dd44331c,1d3fcf14
0,87,71cd5f4f,4f1d34d5,75c07d30
1,87,f5d41705,010dfd30,57d34553
2,87,1d4ffc07,40d4f1c3,d1343373
3,87,0fff1454,40107d11,f74035c4
4,87,70553f71,407145ff,30c0555c
5,87,0707314d,13cf55cc,300cf5cc
6,87,7c5c43fc,7c4cdcd5,50054101
7,87,5110f345,15754704,dcd75ffc
8,87,c1f577ff,13443f35,c7d131dd
0,88,ff344cd3,4100f3ff,4c1fc0d3
1,88,53c757fc,53f03344,d7f0c111
2,88,4f7504cf,430444c0,04df3335
3,88,4f5fc734,f17735fd,4fc41745
4,88,04741c7f,d74d0303,40d40773
5,88,f3c14347,7375f170,0cc1f737
6,88,717cfdc3,300703c7,53ff5371
7,88,40500c45,7d74cdd4,3ccd754f
8,88,dc717c0d,dd0cf1cd,10ff7cd5
0,89,d0c43c57,c4701f75,4c3c101c
1,89,3735d55d,5775c337,ff4c5d35
2,89,554f0dcd,37405fcd,131f5f13
3,89,0c0dcf7c,cf3c07d5,f1fd74d5
4,89,45501f74,045c14dd,14c5d0fc
5,89,7115cc07,7c4f3777,00c3d37c
6,89,73f1d341,34cf301f,540fc4fd
7,89,015f5714,3c507377,37f44773
8,89,03d0fd54,04c7f45c,00d35d7f
0,90,735ccdc4,43474071,ff4373f3
1,90,5d05f7cc,cd3410d0,41f00705
2,90,31c5c0f7,f30101d0,5dd1fcd0
3,90,4f3155c7,15fc510d,1ffc5f0f
4,90,0735f100,d3cc3f47,375c05cf
5,90,4d1cffff,f0d337fc,003d534c
6,90,7df577f3,3c130d44,df117417
7,90,4307cfdc,df354141,5dc51ffc
8,90,34f1f143,f053d7cf,f5d3157f
0,91,54004433,34513d01,05545051
1,91,1d441043,44dcd751,4c05f313
2,91,75047751,33f4f533,5cdcf411
3,91,44d7f517,1d7fc5f3,05df74c5
4,91,7157c00f,cdf31107,f570d45d
5,91,1014f571,f05c01d5,d7153405
6,91,4d53cc4f,453c3d1c,1f0c470f
7,91,fc4c3101,35301317,f7c1410f
8,91,5d103141,1cd13531,45777ddf
0,92,4cdf7f4f,c3153043,7d107140
1,92,c3f40f74,c14451dd,35d4f001
2,92,7cfd0cf5,11377cc3,d4500c57
3,92,1553dc4c,544dfffd,001711df
4,92,43450734,ffff3cd0,d743771d
5,92,cc440715,31c307c3,45d331d0
6,92,47c403f7,f33fcdf5,c0544355
7,92,0175c3dc,73354cd7,d50075c5
8,92,3f050704,133535f1,fdfc4030
0,93,5f17f0d7,57f7f1dc,430c0074
1,93,3d4f74f4,7473f7f1,11731750
2,93,f513cf14,7cf13dd0,0134d47d
3,93,c57cc114,f5f505cc,4c13df1f
4,93,55f7ff53,0747dddf,4c3d7d11
5,93,01dccdf4,5dd31500,f35c03f1
6,93,57377f53,1d3f3c34,d0d14d30
7,93,3c53dfd3,04c3535f,7101f44d
8,93,c7cd75f1,f3333140,d7d457d5
0,94,04f1d5cf,107ff403,57513c47
1,94,d035cdd4,5df54cd3,1077f45d
2,94,c101d0d3,0d15c4dd,07547150
3,94,5fd3f730,53dc00fc,05c0477c
4,94,7f4fc44d,d031d53c,df1fc771
5,94,d7ccf47c,0747f5f1,1c3f07d7
6,94,13dc4134,4fd17030,04c51cf0
7,94,54dfff73,5fcf55c4,5ff5cf5d
8,94,15dff75f,71cfff50,c711c3c1
0,95,00c7035d,5431dc7f,30451c3d
1,95,f03cf77f,471f7fdf,730d5d5d
2,95,d11f5f53,5073fdcc,537504d5
3,95,fff77315,30c70d77,71c0f13c
4,95,0c54f43f,347301f5,ddf7cf45
5,95,5d50d0c5,0f7d171f,7ffc4f5c
6,95,03043f05,14c13734,d757d717
7,95,07d4cf47,f774f0f3,70747f31
8,95,143cd331,4fc3113c,cf403d51
